Year Assigned,Month Assigned,Assignment Type,Structure Number,Structure Type,Parallel Structure,County,Division,Structure Length,Deck Width,Deck Condition,Superstructure Condition,Substructure Condition,Culvert Condition,Year Built,Year Reconstructed,Latitude,Longitude,Google Maps Url,Superstructure,Substructure,Feature Carried,Feature Intersected
2025,7,State,800047,BRIDGE,L,RUTHERFORD,13,145,40.5,6,5,7,,1968,,35.31553741,-81.84731841,"http://maps.google.com/maps?q=35.3155374057508,-81.8473184083927&z=20&ll=35.3155374057508,-81.8473184083927&t=k",REINFORCED CONCRETE FLOOR ON I-BEAMS,E.BTS:RC CAPS/H-PILES;INT.BTS:RC POST&BEAM/PILE FTGS.,US74 BYP WBL,CLINCHFIELD RR
2025,7,State,800054,BRIDGE,,RUTHERFORD,13,31,12,6,7,6,,1955,,35.33705487,-81.89273661,"http://maps.google.com/maps?q=35.3370548658079,-81.8927366053508&z=20&ll=35.3370548658079,-81.8927366053508&t=k",TIMBER FLOOR ON I-BEAMS & CHANNELS (SALVAGED),ABUTS:YOUNT MASONRY/TIMBER RISER ABUT.1,SR2182,BRACKETTS CREEK
2025,7,State,800071,BRIDGE,,RUTHERFORD,13,106,24.8,6,6,5,,1967,,35.39029943,-81.84291578,"http://maps.google.com/maps?q=35.3902994330497,-81.8429157754313&z=20&ll=35.3902994330497,-81.8429157754313&t=k",PRESTRESSED CONCRETE CORED SLAB,E.BTS&INT.BTS:PPC CAPS/H-PILES;INT.BTS:ENC.IN CONC.JACKETS,SR1563,ROBERSON CREEK
2025,7,State,800076,BRIDGE,,RUTHERFORD,13,121,31,6,4,4,,1967,,35.35586511,-81.82681799,"http://maps.google.com/maps?q=35.3558651124217,-81.8268179894525&z=20&ll=35.3558651124217,-81.8268179894525&t=k",PRESTRESSED CONCRETE CHANNELS,E.BTS&INT.BTS:PPC CAPS/TIMBER PILES @ 5'-6 CENTERS,SR1576,PUZZLE CREEK
2025,7,State,800077,BRIDGE,,RUTHERFORD,13,112,27.5,6,6,6,,1982,,35.35247032,-81.80978668,"http://maps.google.com/maps?q=35.3524703243357,-81.8097866808036&z=20&ll=35.3524703243357,-81.8097866808036&t=k",PRESTRESSED CONCRETE CORED SLAB (BMD-19-24-75),E.BTS.&INT.BTS:PPC CAPS/H-PILES @ VAR.CTS.,SR1574,"SCL,L,N RAILROAD"
2025,7,State,800082,BRIDGE,,RUTHERFORD,13,21,19.8,7,5,6,,1963,,35.38251978,-81.75261308,"http://maps.google.com/maps?q=35.3825197799026,-81.7526130825613&z=20&ll=35.3825197799026,-81.7526130825613&t=k",TIMBER FLOOR ON I-BEAMS,ABUTS:YOUNT MASONRY,SR1787,WEST FORK SANDY RUN CREEK
2025,7,State,800087,BRIDGE,,RUTHERFORD,13,250,36.6,8,8,8,,2016,,35.42497727,-82.16536383,"http://maps.google.com/maps?q=35.4249772712359,-82.1653638308949&z=20&ll=35.4249772712359,-82.1653638308949&t=k","REINFORCED CONCRETE DECK ON CONT. PPC GIRDERS,SIP FORMS, APPROACH SLAB",E.BTS:RC CAPS/STEEL PILES.;I.BTS:RC CAPS/DRILLED PIERS,US64,BROAD RIVER
2025,7,State,800091,BRIDGE,,RUTHERFORD,13,226,64.2,6,6,6,,1968,,35.31545689,-81.85706082,"http://maps.google.com/maps?q=35.315456893318,-81.8570608242978&z=20&ll=35.315456893318,-81.8570608242978&t=k",REINFORCED CONCRETE FLOOR ON I-BEAMS,E.BTS: RC CAPS/H-PILES;INT.BTS:RC POST&BEAM/PILE FTGS.,US221A,US74BYP.
2025,7,State,800101,BRIDGE,,RUTHERFORD,13,183,42.3,6,5,5,,1957,,35.3290244,-81.86273598,"http://maps.google.com/maps?q=35.3290244038201,-81.8627359828566&z=20&ll=35.3290244038201,-81.8627359828566&t=k",REINFORCED CONCRETE DECK GIRDERS,E.BTS&INT.BTS:REINF.CONC.CAPS/PRECAST CONC. PILES,US221A,TRAIL
2025,7,State,800111,BRIDGE,,RUTHERFORD,13,24,20.5,8,8,7,,2013,,35.26508434,-81.77464111,"http://maps.google.com/maps?q=35.265084336615,-81.7746411074129&z=20&ll=35.265084336615,-81.7746411074129&t=k",TIMBER FLOOR ON I-BEAMS,ABUTMENTS:STONE MASONRY WITH ADDED RC FACE,SR1991,UT TO HILLS CREEK
2025,7,State,800112,BRIDGE,,RUTHERFORD,13,119,35.8,6,6,5,,1937,,35.39692883,-82.01844889,"http://maps.google.com/maps?q=35.3969288270902,-82.0184488918313&z=20&ll=35.3969288270902,-82.0184488918313&t=k",REINFORCED CONCRETE DECK GIRDER,E.BTS:RC SPILL THRU/PILE FTGS;INT.BTS:RCP&BEAM/PILE FTGS.,US64,MOUNTAIN CREEK
2025,7,State,800117,BRIDGE,,RUTHERFORD,13,126,36,6,6,6,,1956,,35.38252838,-81.95665471,"http://maps.google.com/maps?q=35.3825283831331,-81.9566547105648&z=20&ll=35.3825283831331,-81.9566547105648&t=k",REINFORCED CONCRETE FLOOR ON I-BEAMS,E.BTS:RC CAPS/TIM.PILES;INT.BTS:RCP&B/PILE FOOTINGS,US64,US221
2025,7,State,800122,BRIDGE,,RUTHERFORD,13,168,42.9,7,7,7,,2001,,35.39685515,-81.92666323,"http://maps.google.com/maps?q=35.3968551483936,-81.926663231269&z=20&ll=35.3968551483936,-81.926663231269&t=k",REINFORCED CONCRETE FLOOR ON CONTINUOUS PPC GIRDERS,E.BTS:RC CAPS/H-PILES;RC DRILLED SHAFT PIERS,US64,CATHEY'S CREEK
2025,7,State,800123,BRIDGE,,RUTHERFORD,13,225,28.4,6,6,6,,1968,,35.3001849,-81.75383927,"http://maps.google.com/maps?q=35.3001849025592,-81.7538392707682&z=20&ll=35.3001849025592,-81.7538392707682&t=k",REINFORCED CONCRETE FLOOR ON I-BEAMS,E.BTS:REINF.CONC.CAPS/H-PILES;INT.BTS:RCP&BEAM/PILE FTGS.,SR1921,US74BYP.
2025,7,State,800156,BRIDGE,,RUTHERFORD,13,190,36,7,7,8,,2013,,35.19127135,-81.84528196,"http://maps.google.com/maps?q=35.1912713546041,-81.8452819593041&z=20&ll=35.1912713546041,-81.8452819593041&t=k",PRESTRESSED CONCRETE CORED SLAB,E.BTS:RC CAPS/H-PILES W/CONCRETE COLLARS;INT.BTS:RC POST&BEAM/PILE FOOTINGS,SR1113,CLINCHFIELD RR
