Year Assigned,Month Assigned,Assignment Type,Structure Number,Structure Type,Parallel Structure,County,Division,Structure Length,Deck Width,Deck Condition,Superstructure Condition,Substructure Condition,Culvert Condition,Year Built,Year Reconstructed,Latitude,Longitude,Google Maps Url,Superstructure,Substructure,Feature Carried,Feature Intersected
2024,11,State,910102,BRIDGE,L,WAKE,5,115,39,7,7,7,,2009,,35.93330925,-78.66538454,"http://maps.google.com/maps?q=35.9333092539061,-78.6653845428604&z=20&ll=35.9333092539061,-78.6653845428604&t=k","PRECAST PRESTRESSED CONC.CORED SLAB, APPROACH SLAB",EBT&IBTS:RC CAPS/STL.PILES,SR1844,LOWER BARTONS CREEK
2024,11,State,910110,BRIDGE,,WAKE,5,135,30,7,7,6,,1994,,35.95966544,-78.67862052,"http://maps.google.com/maps?q=35.9596654447986,-78.6786205182755&z=20&ll=35.9596654447986,-78.6786205182755&t=k",PPC CORED SLAB,EBTS&BTS:RC CAPS/H-PILES,SR1844 CHURCH RD.,UPPER BARTON CREEK
2024,11,State,910112,BRIDGE,,WAKE,5,133,32.8,6,6,7,,1978,,36.01356063,-78.62845101,"http://maps.google.com/maps?q=36.0135606309333,-78.628451013376&z=20&ll=36.0135606309333,-78.628451013376&t=k","RC FLOOR ON PPC GIRDERS,SIP FORMS",EBTS:RC CAPS/H-PILES;BTS:RCP&BEAM,SR1909,NEW LIGHT CREEK
2024,11,State,910113,BRIDGE,,WAKE,5,89,32.8,7,8,7,,1978,,36.02495494,-78.61624864,"http://maps.google.com/maps?q=36.0249549402183,-78.6162486446991&z=20&ll=36.0249549402183,-78.6162486446991&t=k","RC DECK ON PPC GIRDERS, SIP FORMS",E.BTS:RC CAPS/H-PILES,SR1910,NEW LIGHT CREEK
2024,11,State,910203,BRIDGE,,WAKE,5,163,49.6,7,7,8,,2020,,35.77697425,-78.70918351,"http://maps.google.com/maps?q=35.7769742485384,-78.7091835066154&z=20&ll=35.7769742485384,-78.7091835066154&t=k","RC DECK ON PPC FLORIDA I-BEAMS, SIP FORMS, APPROACH SLABS","END BTS: RC CAPS ON STEEL PILES, MSE HDWLS, INT. BTS: RC CAPS ON RC COLUMNS/STEEL PILE FTG.",MELBOURNE RD,"I440,US1"
2024,11,State,910561,CULVERT,,WAKE,5,99,31,,,,6,1926,1953,35.61602435,-78.73535486,"http://maps.google.com/maps?q=35.6160243455112,-78.7353548629399&z=20&ll=35.6160243455112,-78.7353548629399&t=k",TRIPLE 10'X8' RCBC; 99' ALONG CENTERLINE OF CULVERT,,US401,TERRIBLE CREEK
2024,11,State,910650,CULVERT,,WAKE,5,195,25,,,,6,1980,,35.73403281,-78.7987329,"http://maps.google.com/maps?q=35.7340328101427,-78.7987329007431&z=20&ll=35.7340328101427,-78.7987329007431&t=k","TRIPLE 8'X10' RCBC;195' ALONG C/L OF CULVERT;EXT.LEFT21'&EXT. RIGHT 38'1""",,US1,SWIFT CREEK
2024,11,State,910941,CULVERT,,WAKE,5,117,45,,,,5,1998,,35.57330297,-78.79077812,"http://maps.google.com/maps?q=35.5733029677055,-78.7907781247935&z=20&ll=35.5733029677055,-78.7907781247935&t=k",TRIPLE 9' X 9' RCBC; 117' ALONG CENTERLINE OF CULVERT,,SR2768,NEILS CREEK
2024,11,State,911507,BRIDGE,,WAKE,5,292.5,42.9,9,9,9,,2020,,35.63827468,-78.65512834,"http://maps.google.com/maps?q=35.638274681861,-78.6551283393088&z=20&ll=35.638274681861,-78.6551283393088&t=k","RC DECK ON 63"" FLORIDA I-BEAMS, SIP FORMS, APPROACH SLABS","END BENTS: BRICK MSE HEADWALLS, RC CAPS ON STEEL PILES; INTERIOR BENTS: RC CAPS ON RC COLUMNS",SR2725,NC540
2024,11,State,911627,BRIDGE,,WAKE,5,958.4,43.4,9,9,9,,2023,,35.80410439,-78.69364614,"http://maps.google.com/maps?q=35.8041043851517,-78.6936461399361&z=20&ll=35.8041043851517,-78.6936461399361&t=k",RC DECK W/S.I.P.F ON PRESTRESSED CONCRETE FLORIDA I-BEAMS (F.I.B.),"EBTS: 1 & 2: RC CAPS , STL HP 12 x 53 / INTBTS: RC CAPS/RC DRILLED SHAFT FTG PIER",R. WADE AVE. I-440,I-440 / WADE AVE.
2024,11,State,911628,BRIDGE,,WAKE,5,102,42.8,9,9,9,,2018,,35.80399949,-78.69551562,"http://maps.google.com/maps?q=35.8039994919423,-78.6955156176486&z=20&ll=35.8039994919423,-78.6955156176486&t=k","RC DECK ON PRESTRESSED CONCRETE 45"" FLORIDA I-BEAMS, SIP FORMS, APPROACH SLAB",END BENTS: RC CAPS ON STEEL H-PILES; MSE HEADWALLS,SR1728W.RAMP,SR1728
