Year Assigned,Month Assigned,Assignment Type,Structure Number,Structure Type,Parallel Structure,County,Division,Structure Length,Deck Width,Deck Condition,Superstructure Condition,Substructure Condition,Culvert Condition,Year Built,Year Reconstructed,Latitude,Longitude,Google Maps Url,Superstructure,Substructure,Feature Carried,Feature Intersected
2024,12,State,220060,BRIDGE,L,CLEVELAND,12,75,33.5,6,6,6,,1925,1999,35.29191267,-81.63042518,"http://maps.google.com/maps?q=35.2919126683528,-81.6304251837906&z=20&ll=35.2919126683528,-81.6304251837906&t=k",REINFORCED CONCRETE DECK GIRDERS,"ABUTMENTS:RC FULL HEIGHT, SPREAD & PILE FOOTINGS, INT.BENT:RC ROUND NOSED POST & WEB",US74 WBL,BEAVERDAM CREEK
2024,12,State,220081,BRIDGE,,CLEVELAND,12,149,29.5,6,7,6,,1952,,35.46291079,-81.6724662,"http://maps.google.com/maps?q=35.4629107914133,-81.6724661985735&z=20&ll=35.4629107914133,-81.6724661985735&t=k",REINFORCED CONCRETE DECK GIRDERS,"ABUT#1:RC SPILL THRU, EBT#2:RC CAP & TIM.PILES,INT.BTS:RCP&B",NC226,DUNCANS CREEK
2024,12,State,220083,BRIDGE,,CLEVELAND,12,122,33.3,7,7,7,,1996,,35.24308761,-81.56413043,"http://maps.google.com/maps?q=35.2430876094183,-81.5641304345494&z=20&ll=35.2430876094183,-81.5641304345494&t=k",PRESTRESSED CONCRETE CORED SLAB,E.BTS:RC CAPS/H-PILES; INT.BTS:RC POST & BEAM,SR1110,HICKORY CREEK
2024,12,State,220084,BRIDGE,,CLEVELAND,12,120,24.8,6,6,5,,1967,,35.25624261,-81.54866156,"http://maps.google.com/maps?q=35.2562426147552,-81.5486615632927&z=20&ll=35.2562426147552,-81.5486615632927&t=k",PRESTRESSED CONCRETE CORED SLAB (BMD-19),E.BTS. & INT.BTS: PPC CAPS/H-PILES,SR1105,HICKORY CREEK
2024,12,State,220085,BRIDGE,,CLEVELAND,12,156,33.1,7,7,7,,1992,,35.25431853,-81.54329623,"http://maps.google.com/maps?q=35.2543185304004,-81.5432962317724&z=20&ll=35.2543185304004,-81.5432962317724&t=k","RC DECK ON PRECAST PRESTRESSED CONCRETE GIRDERS, SIP FORMS, APPROACH SLABS","END BENTS:RC CAP & STEEL PILES, INTERIOR BENT:RC POST & BEAM, SPREAD FOOTINGS",SR1106,HICKORY CREEK
2024,12,State,220091,BRIDGE,,CLEVELAND,12,39,20.2,6,5,5,,1965,,35.21401806,-81.55793309,"http://maps.google.com/maps?q=35.2140180574968,-81.5579330873687&z=20&ll=35.2140180574968,-81.5579330873687&t=k",TIMBER DECK ON I-BEAMS (CONTINUOUS),"ABUTMENTS:MASS CONCRETE, INTERIOR BENT(CRUTCH):TIMBER CAP & PILES",SR1108,SHOAL CREEK
2024,12,State,220113,BRIDGE,,CLEVELAND,12,147,33,7,7,7,,2006,,35.22615133,-81.6319621,"http://maps.google.com/maps?q=35.2261513296308,-81.6319620958773&z=20&ll=35.2261513296308,-81.6319620958773&t=k","PRECAST PRESTRESSED CONCRETE CORED SLAB, APPROACH SLABS","END BENTS:RC CAPS & STEEL PILES, INTERIOR BENTS:RC POST & BEAM, SPREAD FOOTINGS",SR1147,BEAVERDAM CREEK
2024,12,State,220142,BRIDGE,,CLEVELAND,12,32,26.5,6,5,4,,1953,,35.33231575,-81.67655181,"http://maps.google.com/maps?q=35.332315753028,-81.676551813271&z=20&ll=35.332315753028,-81.676551813271&t=k",TIMBER DECK ON I-BEAMS,ABUTMENTS:YOUNT MASONRY,SR1325,UT TO MAYNE CREEK
2024,12,State,220144,BRIDGE,,CLEVELAND,12,145,30,7,7,8,,2010,,35.34330804,-81.70169965,"http://maps.google.com/maps?q=35.3433080394834,-81.7016996506102&z=20&ll=35.3433080394834,-81.7016996506102&t=k","PRECAST PRESTRESSED CONCRETE CORED SLAB, APPROACH SLABS","EBTS:RC CAPS & STEEL PILES, INT.BTS:RC CAPS ON DRILLED PIERS",SR1327,SANDY RUN CREEK
2024,12,State,220167,BRIDGE,,CLEVELAND,12,121,24.8,6,6,5,,1970,,35.48282242,-81.57640479,"http://maps.google.com/maps?q=35.4828224212809,-81.5764047871513&z=20&ll=35.4828224212809,-81.5764047871513&t=k",PRECAST PRESTRESSED CONCRETE CORED SLAB (BMD-19),"END & INTERIOR BENTS:PPC CAPS ON STEEL PILES, INTERIOR BENT PILES CONCRETE ENCASED",SR1635,LITTLE KNOB CREEK
