X,Y,OBJECTID,BRDG_NBR,FTR_INTRSC,F_CARRIED,BRDG_TYP_NM,COUNTY,ROUTE,RD_ANGLE,STR_ANGLE,RTE_ID,X_COORD,Y_COORD,LONG_DD,LAT_DD,BSIP_BRDG_NBR,DIVISION,FUNC_CLASS,FUNC_OBSOL,DETOUR_LEN,STRTYPMAIN,SUPERSTRUC,SUBSTRUCTU,POSTED_SV,POSTED_TTST,SERVICEON,MP,GOOGLE_LINK,MAINT_RESP,SERVICEUNDER
1484409.42890881,828849.357256651,7981,480457,UT TO HUNTING CREEK,SR2116,PIPE,IREDELL,40002116,150,60,40002116049,1484409.42890881,828849.35725665,-80.74345214,36.01489826,0490457,12,"Local, Rural",N,2,319,,"3 LINES 95""X67"" CM PIPE ARCH;39'-2"" ALONG CENTERLINE PIPE ",99,99,1,0.57222248,"http://maps.google.com/maps?q=36.0148982558366,-80.7434521376205&z=20&ll=36.0148982558366,-80.7434521376205&t=k",01,5
1459169.84487364,821591.963963062,7996,480528,CAMEL BRANCH,SR1982,PIPE,IREDELL,40001982,214.05,124.05,40001982049,1459169.84487364,821591.96396306,-80.82832816,35.99371757,0490528,12,"Local, Rural",N,1,319,,"2 LINES 84"" CM PIPE; 66'-8 ALONG CENTERLINE PIPE",99,99,1,1.15025055,"http://maps.google.com/maps?q=35.9937175735577,-80.8283281553505&z=20&ll=35.9937175735577,-80.8283281553505&t=k",01,5
1462940.51843464,662071.959512889,8000,480534,UT TO DYE CREEK,WHITE OAKS RD.,PIPE,IREDELL,50095821,175,85,50095821049,1462940.51843464,662071.95951289,-80.80577531,35.55573153,0490534,12,"Local, Urban",N,4,119,,"SINGLE PRESTRESSED CONC. CON SPAN;82' ALONG CENTERLINE CULVERT",99,99,1,0.30186901,"http://maps.google.com/maps?q=35.5557315311063,-80.8057753090791&z=20&ll=35.5557315311063,-80.8057753090791&t=k",04,5
1459128.99915481,741075.366794482,8005,480540,UT TO FOURTH CREEK,SR2319,PIPE,IREDELL,40002319,310.03,220.03,40002319049,1459128.99915481,741075.36679448,-80.82346691,35.77255761,0490540,12,"Local, Rural",N,3,319,,"3 LINES 95 X67 CM PIPE ARCH; 68' ALONG CENTERLINE PIPE",99,99,1,0.95148521,"http://maps.google.com/maps?q=35.7725576106468,-80.8234669108011&z=20&ll=35.7725576106468,-80.8234669108011&t=k",01,5
730398.3778788,629039.271641389,8140,490147,DICKS CREEK,SR1388,PIPE,JACKSON,40001388,93.24,3.24,40001388050,730398.3778788,629039.27164139,-83.26190794,35.40350294,0500147,14,"Local, Rural",N,99,319,,"2 LINES 108"" X 72"" CM PIPE ARCH;70' ALONG CENTERLINE PIPE",99,99,1,1.56890207,"http://maps.google.com/maps?q=35.4035029375984,-83.2619079417609&z=20&ll=35.4035029375984,-83.2619079417609&t=k",01,5
713248.544396386,635825.417845979,8180,490224,CAMP CREEK,SR1405,PIPE,JACKSON,40001405,62.55,152.55,40001405050,713248.54439639,635825.41784598,-83.32039662,35.42009472,0500224,14,"Local, Rural",N,3,319,,"2 LNS.112 X75 CM PIPE ARCH;46' ALONG CENTERLINE PIPE",99,99,1,1.44433872,"http://maps.google.com/maps?q=35.4200947210622,-83.3203966190362&z=20&ll=35.4200947210622,-83.3203966190362&t=k",01,5
763119.13166289,586119.284318805,8205,490330,MOODY BRANCH,SR1175,PIPE,JACKSON,40001175,127.51,37.51,40001175050,763119.13166289,586119.2843188,-83.14618354,35.28948749,0500330,14,"Local, Rural",,99,319,,"2 LNS.103X71 CM PIPE ARCH;35'ALONG CENTERLINE PIPE",99,99,1,0.17902372,"http://maps.google.com/maps?q=35.2894874866311,-83.1461835361841&z=20&ll=35.2894874866311,-83.1461835361841&t=k",01,5
792907.085210219,522530.588989899,8227,490378,LONG BRANCH,US64,PIPE,JACKSON,20000064,356.99,266.99,20000064050,792907.08521022,522530.5889899,-83.03777687,35.11828749,0500378,14,"Minor Arterial, Rural",N,28,319,,"2 LINES 102 CM PIPE;70' ALONG CENTERLINE PIPE",99,99,1,9.0753493,"http://maps.google.com/maps?q=35.1182874895486,-83.0377768705639&z=20&ll=35.1182874895486,-83.0377768705639&t=k",01,5
793937.210118473,576991.616222471,8229,490385,GLADIE CREEK,NC281,PIPE,JACKSON,30000281,338.27,248.27,30000281050,793937.21011847,576991.61622247,-83.04174794,35.26792036,0500385,14,"Major Collector, Rural",N,38,319,,"2 LINES 96 CMP;138' ALONG CENTERLINE PIPE",99,99,1,6.95550638,"http://maps.google.com/maps?q=35.2679203635124,-83.0417479362042&z=20&ll=35.2679203635124,-83.0417479362042&t=k",01,5
761125.288865805,635297.363127813,8230,490386,BUFF CREEK,SR1457,PIPE,JACKSON,40001457,130,40,40001457050,761125.2888658,635297.36312781,-83.15976315,35.42426208,0500386,14,"Local, Rural",,99,319,,"3 LINES 72 X 48 CM PIPE ARCH;34' ALONG CENTERLINE PIPE",99,99,1,2.06344294,"http://maps.google.com/maps?q=35.4242620754835,-83.1597631535927&z=20&ll=35.4242620754835,-83.1597631535927&t=k",01,5
2162392.91972388,650423.752166316,8321,500095,STEEP HILL BRANCH,SR1505,PIPE,JOHNSTON,40001505,260.36,170.36,40001505051,2162392.91972388,650423.75216632,-78.45414084,35.53592254,0510095,4,"Local, Rural",N,3,319,,"3 LNS 87""X63"" CM PIPE ARCH; 60' ALONG CENTERLINE OF PIPE",99,99,1,0.74405984,"http://maps.google.com/maps?q=35.5359225385028,-78.4541408383632&z=20&ll=35.5359225385028,-78.4541408383632&t=k",01,5
2122544.85670364,663541.465760231,8349,500134,BUFFALO CREEK,SR1524,PIPE,JOHNSTON,40001524,207.37,117.37,40001524051,2122544.85670364,663541.46576023,-78.58789923,35.57249106,0510134,4,"Collector, Urban",N,5,319,SOIL CEMENT HEADWALL,"3 LINES OF 142"" X 91"" CORREGATED METAL PIPE ARCH; 54'-3"" ALONG CENTERLINE OF PIPE",99,99,1,2.2367984,"http://maps.google.com/maps?q=35.5724910584698,-78.587899227095&z=20&ll=35.5724910584698,-78.587899227095&t=k",01,5
2187050.51246896,693611.676617056,8365,500180,MILL CREEK,SR1704,PIPE,JOHNSTON,40001704,339.4,249.4,40001704051,2187050.51246896,693611.67661706,-78.37033937,35.65417611,0510180,4,"Local, Urban",N,1,319,SOIL CEMENT HEADWALL,"3 LINES OF 142""X91"" STEEL PLATE PIPE ARCH, 56'10"" ALONG CENTERLINE  OF PIPE",99,99,1,2.11666588,"http://maps.google.com/maps?q=35.6541761069619,-78.3703393692431&z=20&ll=35.6541761069619,-78.3703393692431&t=k",01,5
2181821.81787388,655753.665390983,8371,500201,REEDY BRANCH,SR1501,PIPE,JOHNSTON,40001501,240,330,40001501051,2181821.81787388,655753.66539098,-78.38872479,35.55025506,0510201,4,"Major Collector, Rural",N,1,319,,"3 LINES 113""X75"" CM PIPE ARCH; 48.917' ALONG CENTERLINE OF PIPE",99,99,1,2.8683529,"http://maps.google.com/maps?q=35.5502550609679,-78.3887247882863&z=20&ll=35.5502550609679,-78.3887247882863&t=k",01,5
2178715.47631755,658934.145578563,8372,500203,REEDY CREEK,SR1563,PIPE,JOHNSTON,40001563,10,100,40001563051,2178715.47631755,658934.14557856,-78.39910316,35.55904532,0510203,4,"Local, Urban",N,2,319,,"3 LNS 137""X87"" CM PIPE ARCH; 53'-6"" LENGTH ALONG C/L OF PIPE",99,99,1,7.45085935,"http://maps.google.com/maps?q=35.5590453163676,-78.3991031619427&z=20&ll=35.5590453163676,-78.3991031619427&t=k",01,5
2173465.67940247,575391.584317565,8398,500248,DISMAL SWAMP,SR1139,PIPE,JOHNSTON,40001139,111.5,21.5,40001139051,2173465.67940247,575391.58431756,-78.41839988,35.32959768,0510248,4,"Local, Rural",N,2,319,,,99,99,1,0.36387467,"http://maps.google.com/maps?q=35.329597678382,-78.4183998794932&z=20&ll=35.329597678382,-78.4183998794932&t=k",01,5
2126814.16378181,608138.822300643,8402,500276,EAST MINGO CREEK,SR1168,PIPE,JOHNSTON,40001168,230,140,40001168051,2126814.16378181,608138.82230064,-78.57434121,35.420223,0510276,4,"Local, Rural",,2,319,,"2 LNS.103X71 CMPA;60'5ALONG CENTERLINE OF PIPE",99,99,1,4.79694372,"http://maps.google.com/maps?q=35.42022300058,-78.5743412083688&z=20&ll=35.42022300058,-78.5743412083688&t=k",01,5
2141536.21274972,600698.83554022,8406,500302,HANNAH CREEK,SR1168,PIPE,JOHNSTON,40001168,80,170,40001168051,2141536.21274972,600698.83554022,-78.52504603,35.3995978,0510302,4,"Local, Rural",N,4,319,,"3 LNS.84""X84"" CMPA; 60' ALONG CENTERLINE OF PIPE",99,99,1,0.29511003,"http://maps.google.com/maps?q=35.3995977971233,-78.5250460265984&z=20&ll=35.3995977971233,-78.5250460265984&t=k",01,5
2182647.40152456,585177.916450888,8410,500342,WHITEOAK BRANCH,SR1147,PIPE,JOHNSTON,40001147,230.3,140.3,40001147051,2182647.40152456,585177.91645089,-78.38741345,35.35633451,0510342,4,"Local, Rural",N,2,319,,"3 LINES OF 74"" X 57"" CM PIPE ARCH, 60' ALONG CENTERLINE OF PIPE",99,99,1,1.07984619,"http://maps.google.com/maps?q=35.3563345058006,-78.387413454048&z=20&ll=35.3563345058006,-78.387413454048&t=k",01,5
2145222.57119064,593425.911437809,8414,500379,HANNAH CREEK,SR1211,PIPE,JOHNSTON,40001211,138.09,228.09,40001211051,2145222.57119064,593425.91143781,-78.51279567,35.37956595,0510379,4,"Local, Rural",N,3,919,,"SINGLE 24'-4"" X 8'-2"" ALUM.BOX CULVERT; 54'-6"" ALONG C/L OF CULVERT",99,99,1,0.99872655,"http://maps.google.com/maps?q=35.379565952869,-78.5127956653258&z=20&ll=35.379565952869,-78.5127956653258&t=k",01,5
2196664.02375372,644519.58877781,8417,500411,BUFFALO CREEK,SR1003,PIPE,JOHNSTON,40001003,55.52,145.52,40001003051,2196664.02375372,644519.58877781,-78.33907896,35.51912882,0510411,4,"Minor Arterial, Urban",N,3,319,,"2 LINES OF 126"" X 84"" CM PIPE ARCH; 65'8"" ALONG CENTERLINE OF PIPE",99,99,1,0.69917147,"http://maps.google.com/maps?q=35.5191288176544,-78.3390789565006&z=20&ll=35.5191288176544,-78.3390789565006&t=k",01,5
2246849.98604564,704166.381885558,8428,500453,LITTLE CREEK,SR2110,PIPE,JOHNSTON,40002110,87.51,177.51,40002110051,2246849.98604564,704166.38188556,-78.16874956,35.68196439,0510453,4,"Local, Rural",N,1,319,,"3 LINES 72"" CMP ROUND; 60' LENGTH ALONG CENTERLINE OF PIPE",99,99,1,6.71567406,"http://maps.google.com/maps?q=35.68196439093,-78.1687495595326&z=20&ll=35.68196439093,-78.1687495595326&t=k",01,5
2259377.30154213,671082.976595804,8429,500454,CANAL,SR2171,PIPE,JOHNSTON,40002171,209.4,119.4,40002171051,2259377.30154213,671082.9765958,-78.12754589,35.59077836,0510454,4,"Minor Collector, Rural",N,1,319,,"2 LNS 90"" X 66"" CMPA; 50'-6"" ALONG CENTERLINE OF PIPE",99,99,1,0.32025574,"http://maps.google.com/maps?q=35.5907783643777,-78.1275458912653&z=20&ll=35.5907783643777,-78.1275458912653&t=k",01,5
2174923.46257614,658796.774462223,8431,500457,COOPER BRANCH,SR1563,PIPE,JOHNSTON,40001563,353.88,263.88,40001563051,2174923.46257614,658796.77446222,-78.41185552,35.55873029,0510457,4,"Local, Rural",N,4,319,CONCRETE HEADWALLS,"3 LINES 86 IN. CMP-ROUND; 70.8' ALONG CENTERLINE OF PIPE",99,99,1,6.73009206,"http://maps.google.com/maps?q=35.558730293935,-78.4118555228455&z=20&ll=35.558730293935,-78.4118555228455&t=k",01,5
2219345.96001706,626544.226434648,8432,500458,BAWDY CREEK,SR2597,PIPE,JOHNSTON,40002597,232.91,142.91,40002597051,2219345.96001706,626544.22643465,-78.26330362,35.46930363,0510458,4,"Minor Collector, Rural",N,4,319,,"2 LINES 128""X83"" CM PIPE ARCH;69' ALONG CENTERLINE PIPE",99,99,1,1.25343125,"http://maps.google.com/maps?q=35.4693036270592,-78.2633036159714&z=20&ll=35.4693036270592,-78.2633036159714&t=k",01,5
2184256.78774147,658777.840773061,8433,500459,LITTLE POPLAR CREEK,SR1501,PIPE,JOHNSTON,40001501,230.16,140.16,40001501051,2184256.78774147,658777.84077306,-78.38047531,35.5585223,0510459,4,"Collector, Urban",N,8,319,,"3 LNS 128IN.X83IN.CMPA;53.6'ALONG CENTERLINE OF PIPE",99,99,1,2.09399487,"http://maps.google.com/maps?q=35.5585222955374,-78.380475310977&z=20&ll=35.5585222955374,-78.380475310977&t=k",01,5
2233633.63682222,603541.217650726,8434,500460,BAWDY CREEK,SR1007,PIPE,JOHNSTON,40001007,350,260,40001007051,2233633.63682222,603541.21765073,-78.21592909,35.40580267,0510460,4,No Value Provided,,,919,,,,,,10.66594555,"http://maps.google.com/maps?q=35.4058026685864,-78.2159290908911&z=20&ll=35.4058026685864,-78.2159290908911&t=k",01,
2167496.46529105,648204.179177642,8435,500461,STEEP HILL BRANCH,SR1504,PIPE,JOHNSTON,40001504,40,130,40001504051,2167496.46529105,648204.17917764,-78.43702872,35.52974605,0510461,4,"Local, Rural",N,2,919,,"2 LNS.117""X79"" ALUM.PLATE PIPE ARCH; 35.167` ALONG C/L OF PIPE",99,99,1,0.87636891,"http://maps.google.com/maps?q=35.5297460523599,-78.4370287164765&z=20&ll=35.5297460523599,-78.4370287164765&t=k",01,5
2232240.45620963,657508.654663146,8436,500462,LITTLE CREEK,SR2137,PIPE,JOHNSTON,40002137,250,160,40002137051,2232240.45620963,657508.65466315,-78.21917985,35.55410547,0510462,4,"Local, Rural",N,1,319,,"2 LINES 117X79 CMPA;52'-3""ALONG CENTERLINE OF PIPE",99,99,1,2.05157268,"http://maps.google.com/maps?q=35.5541054712158,-78.2191798490401&z=20&ll=35.5541054712158,-78.2191798490401&t=k",01,5
2240482.40593305,663191.529780313,8437,500463,BIG BRANCH,SR2141,PIPE,JOHNSTON,40002141,99.17,9.17,40002141051,2240482.40593305,663191.52978031,-78.19131499,35.56953725,0510463,4,"Minor Collector, Rural",N,1,319,,"3 LINES OF 84"" X 59"" CM PIPE ARCH; 51'11"" ALONG CENTERLINE OF PIPE",99,99,1,8.15510452,"http://maps.google.com/maps?q=35.5695372479146,-78.191314990105&z=20&ll=35.5695372479146,-78.191314990105&t=k",01,5
2254819.29031697,681655.874085143,8438,500464,BR. OF BUFFALO CREEK,NC222,PIPE,JOHNSTON,30000222,311.54,221.54,30000222051,2254819.29031697,681655.87408514,-78.1425695,35.61993482,0510464,4,"Major Collector, Rural",N,1,319,,"3 LINES 137X87 CMP ARCH;60' LENGTH ALONG CENTERLINE OF PIPE",99,99,1,9.58670383,"http://maps.google.com/maps?q=35.6199348229436,-78.1425695039701&z=20&ll=35.6199348229436,-78.1425695039701&t=k",01,5
2186827.08378197,556303.385289311,8485,500516,TRIB.MILL CREEK,SR1008,PIPE,JOHNSTON,40001008,22.8,112.8,40001008051,2186827.08378197,556303.38528931,-78.37400614,35.27692798,0510516,4,"Major Collector, Rural",,5,119,,"3LINES 60""RC PIPE; 40'-11"" ALONG CENTERLINE PIPE",99,99,1,1.37834277,"http://maps.google.com/maps?q=35.276927978295,-78.3740061423444&z=20&ll=35.276927978295,-78.3740061423444&t=k",01,5
2144605.4313488,629696.596442223,8494,500526,REEDY CREEK,SR1334,PIPE,JOHNSTON,40001334,34.45,124.45,40001334051,2144605.4313488,629696.59644222,-78.51427067,35.47922908,0510526,4,"Local, Rural",N,6,319,,"2 LNS.137X87 CMPA;44.75' ALONG C/L OF PIPE",99,99,1,0.34549481,"http://maps.google.com/maps?q=35.4792290805635,-78.5142706678478&z=20&ll=35.4792290805635,-78.5142706678478&t=k",01,5
2161381.73539455,635847.63794589,8495,500527,SASSARIXA SWAMP,SR1338,PIPE,JOHNSTON,40001338,231.8,141.8,40001338051,2161381.73539455,635847.63794589,-78.45780731,35.49589037,0510527,4,"Local, Rural",N,5,319,,"2LNS.142X91 STL.PLATE ARCH;60'2 ALONG CENTERLINE OF PIPE",99,99,1,0.43277945,"http://maps.google.com/maps?q=35.4958903673221,-78.4578073131725&z=20&ll=35.4958903673221,-78.4578073131725&t=k",01,5
2144985.00276814,664556.321013972,8496,500528,CREEK,SR1526,PIPE,JOHNSTON,40001526,92.45,2.45,40001526051,2144985.00276814,664556.32101397,-78.51242059,35.57499993,0510528,4,"Local, Urban",N,1,319,,"2 LNS 128'X83' C.M.P.ARCH;60' -0""ALONG CENTERLINE PIPE",99,99,1,0.61304256,"http://maps.google.com/maps?q=35.5749999317338,-78.5124205908299&z=20&ll=35.5749999317338,-78.5124205908299&t=k",01,5
2260483.93285905,633270.108324066,8498,500530,CR. OFF LITTLE RIVER,SR1002,PIPE,JOHNSTON,40001002,172.57,82.57,40001002051,2260483.93285905,633270.10832407,-78.12494489,35.48686506,0510530,4,"Major Collector, Rural",N,9,119,,"3 LNS.60"" RC PIPE-ROUND; 45.5' ALONG CENTERLINE OF PIPE",99,99,1,0.38588959,"http://maps.google.com/maps?q=35.4868650569701,-78.1249448942469&z=20&ll=35.4868650569701,-78.1249448942469&t=k",01,5
2208100.92049931,653415.208781809,8502,500534,BR. OF NEUSE RIVER,SR1900,PIPE,JOHNSTON,40001900,142.01,52.01,40001900051,2208100.92049931,653415.20878181,-78.30043399,35.54335362,0510534,4,"Local, Urban",N,1,319,,"2 LNS.137X87 CMPA;55.5' ALONG C/L OF PIPE",99,99,1,1.02723928,"http://maps.google.com/maps?q=35.5433536213469,-78.3004339939472&z=20&ll=35.5433536213469,-78.3004339939472&t=k",01,5
2155275.35423464,684931.752047807,8503,500535,LITTLE CREEK,SR1555,PIPE,JOHNSTON,40001555,69.83,159.83,40001555051,2155275.35423464,684931.75204781,-78.47745443,35.63083577,0510535,4,"Collector, Urban",N,4,319,,"3 LNS.81X59 CMPA;60'ALONG CENTERLINE OF PIPE",99,99,1,4.87511466,"http://maps.google.com/maps?q=35.6308357708965,-78.4774544346971&z=20&ll=35.6308357708965,-78.4774544346971&t=k",01,5
2210389.43856005,654857.709833816,8504,500537,BR. OF NEUSE RIVER,SR1928,PIPE,JOHNSTON,40001928,114.19,24.19,40001928051,2210389.43856005,654857.70983382,-78.29270647,35.54727222,0510537,4,"Local, Urban",N,2,319,,"2 LNS.103""X7"" CMPA;53' ALONG CENTERLINE OF PIPE",99,99,1,0.55917941,"http://maps.google.com/maps?q=35.5472722224203,-78.292706467324&z=20&ll=35.5472722224203,-78.292706467324&t=k",01,5
2246675.62451772,660524.938328728,8506,500541,BIG BRANCH,SR2335,PIPE,JOHNSTON,40002335,21.02,111.02,40002335051,2246675.62451772,660524.93832873,-78.17056455,35.56207072,0510541,4,"Local, Rural",N,2,319,,"2 LNS 96"" CM PIPE-ROUND; 44'-0"" ALONG CENTERLINE OF PIPE",99,99,1,2.29938239,"http://maps.google.com/maps?q=35.562070715297,-78.1705645506594&z=20&ll=35.562070715297,-78.1705645506594&t=k",01,5
2198997.68739347,627084.899893984,8507,500542,POLECAT BRANCH,SR1007,PIPE,JOHNSTON,40001007,340,250,40001007051,2198997.68739347,627084.89989398,-78.33163103,35.47118477,0510542,4,"Major Collector, Rural",N,5,319,,"2 LNS.(1@ 137X87)(1@ 128X83)CMP;54'- 8""ALONG CENTERLINE OF PIPE",99,99,1,2.38083657,"http://maps.google.com/maps?q=35.4711847651748,-78.3316310250706&z=20&ll=35.4711847651748,-78.3316310250706&t=k",01,5
2241450.15366948,714238.847961053,8508,500546,CREEK,SR2110,PIPE,JOHNSTON,40002110,90,180,40002110051,2241450.15366948,714238.84796105,-78.18665441,35.70975915,0510546,4,"Local, Rural",N,4,319,,"3 LNS 72"" CMP-ROUND; 37' ALONG CENTERLINE OF PIPE",99,99,1,8.93849485,"http://maps.google.com/maps?q=35.7097591503838,-78.186654407893&z=20&ll=35.7097591503838,-78.186654407893&t=k",01,5
2170976.38188763,554773.067811891,8509,500548,MILL CREEK,SR1124,PIPE,JOHNSTON,40001124,280.01,190.01,40001124051,2170976.38188763,554773.06781189,-78.4271448,35.27298626,0510548,4,"Local, Rural",N,3,319,,"3 LNS. 72' CMP ROUND; 55.1' ALONG CENTERLINE OF PIPE",99,99,1,3.38625933,"http://maps.google.com/maps?q=35.272986262148,-78.427144796136&z=20&ll=35.272986262148,-78.427144796136&t=k",01,5
2146321.71958289,672926.652698472,8510,500551,CREEK,SR1556,PIPE,JOHNSTON,40001556,311.24,221.24,40001556051,2146321.71958289,672926.65269847,-78.50778576,35.59797867,0510551,4,"Local, Urban",N,6,319,,"3 LNS. 84"" CM PIPE, 56'-1"" ALONG C/L OF PIPE.",99,99,1,1.74733832,"http://maps.google.com/maps?q=35.5979786681276,-78.5077857614091&z=20&ll=35.5979786681276,-78.5077857614091&t=k",01,5
2136340.40424372,646607.46189864,8511,500552,BEAVERDAM BRANCH,SR1330,PIPE,JOHNSTON,40001330,255.17,165.17,40001330051,2136340.40424372,646607.46189864,-78.54177027,35.52579942,0510552,4,"Collector, Urban",N,5,319,,"2 LNS.137""X87"" CMP ARCH, 60' ALONG CENTERLINE OF PIPE",99,99,1,5.77916681,"http://maps.google.com/maps?q=35.5257994205192,-78.5417702678612&z=20&ll=35.5257994205192,-78.5417702678612&t=k",01,5
2170621.77072021,665737.533874646,8514,500555,CREEK,SR1572,PIPE,JOHNSTON,40001572,10.02,100.02,40001572051,2170621.77072021,665737.53387465,-78.42618386,35.57786868,0510555,4,"Local, Urban",N,3,919,,"2 LNS. 117X79 CMP ARCH (ALUMINUM); 50'0"" ALONG CENTERLINE OF CULVERT",99,99,1,0.10280043,"http://maps.google.com/maps?q=35.5778686783406,-78.4261838648223&z=20&ll=35.5778686783406,-78.4261838648223&t=k",01,5
2256517.45424347,669602.347339228,8516,500577,BR. OF LITTLE RIVER,SR2390,PIPE,JOHNSTON,NO ROAD,92.1777111,2.1777111,NA,2256517.45424347,669602.34733923,-78.13720821,35.58677923,0510577,4,"Local, Rural",N,99,319,,"2 LNS 103""X71"" CMPA; 40' ALONG CENTERLINE OF PIPE",99,99,1,,"http://maps.google.com/maps?q=35.586779226648,-78.1372082102905&z=20&ll=35.586779226648,-78.1372082102905&t=k",01,5
2451303.52989364,517492.983251482,8518,510002,RATTLE SNAKE BRANCH,SR1305,PIPE,JONES,40001305,64.04,154.04,40001305052,2451303.52989364,517492.98325148,-77.48991052,35.16247646,0520002,2,"Local, Rural",N,3,919,,"1@24'-5"" X 8'-11"" ALUM. BOX CULVERT; 49'-6""ALONG C/L OF CULVERT",99,99,1,2.41189784,"http://maps.google.com/maps?q=35.1624764591698,-77.4899105235529&z=20&ll=35.1624764591698,-77.4899105235529&t=k",01,5
2535660.36150771,492552.296912476,8534,510018,BACHELOR CREEK,SR1330,PIPE,JONES,40001330,171.61,81.61,40001330052,2535660.36150771,492552.29691248,-77.20920911,35.09010266,0520018,2,"Local, Rural",N,3,919,,"3 LNS 96""X72"" ALUMINUM PIPE ARCH; 60' ALONG CENTERLINE OF PIPE",99,99,1,4.32507395,"http://maps.google.com/maps?q=35.0901026560946,-77.2092091094703&z=20&ll=35.0901026560946,-77.2092091094703&t=k",01,5
2487171.98604372,472391.681065813,8542,510028,CROOKED RUN,SR1123,PIPE,JONES,40001123,190,100,40001123052,2487171.98604372,472391.68106581,-77.3723873,35.03700879,0520028,2,"Local, Rural",N,5,919,,"1 LN 27'-10"" X 5'-10"" ALUM STRUC. PLATE ARCH;41' ALONG CENTERLINE OF PIPE ",99,99,1,1.38092498,"http://maps.google.com/maps?q=35.0370087940284,-77.3723872970585&z=20&ll=35.0370087940284,-77.3723872970585&t=k",01,5
2497908.53937373,506283.715971887,8548,510034,MUSSEL SHELL CREEK,NC41,PIPE,JONES,30000041,79.21,169.21,30000041052,2497908.53937373,506283.71597189,-77.33462435,35.12963261,0520034,2,"Major Collector, Rural",N,24,919,,"DOUBLE 117 IN X79 IN ALUMINUM PIPE ARCH;49'-6"" ALONG CENTERLINE OF PIPE",99,99,1,27.04069384,"http://maps.google.com/maps?q=35.1296326108412,-77.3346243466212&z=20&ll=35.1296326108412,-77.3346243466212&t=k",01,5
2451213.80796023,482537.791679054,8551,510038,LITTLE CHINQUAPIN BR.,SR1130,PIPE,JONES,40001130,198.54,108.54,40001130052,2451213.80796023,482537.79167905,-77.49198733,35.06644449,0520038,2,"Local, Rural",N,11,919,,"1@33.667' X 8.25' ALUMINUM BOX CULVERT;45'ALONG CENTERLINE OF CULVERT",99,99,1,1.62073561,"http://maps.google.com/maps?q=35.0664444947403,-77.4919873285842&z=20&ll=35.0664444947403,-77.4919873285842&t=k",01,5
2412408.33439022,468776.153519973,8552,510045,JOSHUA BRANCH ,SR1150,PIPE,JONES,40001150,208.22,118.22,40001150052,2412408.33439022,468776.15351997,-77.62230087,35.0301849,0520045,2,"Local, Rural",N,9,319,,"2 LNS 11'X8.2' CMPA; 60' ALONG CENTERLINE OF PIPE",99,99,1,2.82225102,"http://maps.google.com/maps?q=35.0301849026057,-77.6223008693571&z=20&ll=35.0301849026057,-77.6223008693571&t=k",01,5
2447214.0958153,514496.148693979,8554,510051,BR.OF BEAVER CREEK,SR1305,PIPE,JONES,40001305,9.78,99.78,40001305052,2447214.0958153,514496.14869398,-77.50374307,35.15441315,0520051,2,"Local, Rural",N,6,919,,"SINGLE 23'-4""X7'-8"" ALUM.BOX CULVERT @40'-6"" ALONG C/L CULVERT",99,99,1,1.18320432,"http://maps.google.com/maps?q=35.1544131500492,-77.5037430707536&z=20&ll=35.1544131500492,-77.5037430707536&t=k",01,5
2454697.12185971,481314.256396472,8555,510053,LITTLE CHINQUAPIN CR.,SR1131,PIPE,JONES,40001131,44.47,134.47,40001131052,2454697.12185971,481314.25639647,-77.48041006,35.06293699,0520053,2,"Local, Rural",N,4,319,,"2 LINES 138"" X 92"" C.M.P.ARCH; 60'9"" ALONG CENTERLINE OF PIPE",99,99,1,2.42698972,"http://maps.google.com/maps?q=35.0629369943318,-77.4804100629659&z=20&ll=35.0629369943318,-77.4804100629659&t=k",01,5
2399295.90851539,455652.556407645,8556,510055,TUCKAHOE SWAMP,SR1146,PIPE,JONES,40001146,268.76,178.76,40001146052,2399295.90851539,455652.55640765,-77.66668793,34.99461995,0520055,2,"Local, Rural",N,12,319,,"3 LINES OF 116"" X 88"" CM PIPE ARCH; 59.8' ALONG CENTERLINE OF PIPE",99,99,1,2.88956188,"http://maps.google.com/maps?q=34.9946199510928,-77.6666879311115&z=20&ll=34.9946199510928,-77.6666879311115&t=k",01,5
2499442.08617538,498267.251033723,8559,510061,MUSSELL SHELL CREEK,SR1320,PIPE,JONES,40001320,347.35,257.35,40001320052,2499442.08617538,498267.25103372,-77.32994704,35.107538,0520061,2,"Local, Rural",N,1,919,,"2 LNS 112X75 ALUMINUM PIPE ARCH;70'ALONG CENTERLINE OF PIPE",99,99,1,1.06083635,"http://maps.google.com/maps?q=35.1075380022754,-77.3299470356675&z=20&ll=35.1075380022754,-77.3299470356675&t=k",01,5
2502997.25819889,473406.785990983,8562,510066,BRANCH TRENT RIVER ,SR1327,PIPE,JONES,40001327,223.97,133.97,40001327052,2502997.25819889,473406.78599098,-77.31946854,35.03907314,0520066,2,"Local, Rural",N,3,919,,"1 LN.24'7""X9'8"" ALUMINUM BOX CULVERT; 25'-0"" ALONG CENTERLINE OF CULVERT",99,99,1,2.59900824,"http://maps.google.com/maps?q=35.0390731416125,-77.3194685358973&z=20&ll=35.0390731416125,-77.3194685358973&t=k",01,5
