X,Y,OBJECTID,BRDG_NBR,FTR_INTRSC,F_CARRIED,BRDG_TYP_NM,COUNTY,ROUTE,RD_ANGLE,STR_ANGLE,RTE_ID,X_COORD,Y_COORD,LONG_DD,LAT_DD,BSIP_BRDG_NBR,DIVISION,FUNC_CLASS,FUNC_OBSOL,DETOUR_LEN,STRTYPMAIN,SUPERSTRUC,SUBSTRUCTU,POSTED_SV,POSTED_TTST,SERVICEON,MP,GOOGLE_LINK,MAINT_RESP,SERVICEUNDER,AADT,AADT_YR
1870931.9137363,854186.843983144,40358,000017,US70E,SOUTHERN RR,RAILROAD,ALAMANCE,RAILROAD,36,126,NA,1870931.9137363,854186.84398314,-79.43685853,36.09615838,0010017,7,"Other Principal Arterial, Urban",FO,0,302,ABUTMENTS: REINFORCED CONCRETE CELLULAR,REINFORCED CONCRETE DECK ON I-BEAMS,99,99,2,,"http://maps.google.com/maps?q=36.0961583845745,-79.4368585324737&z=20&ll=36.0961583845745,-79.4368585324737&t=k",27,1,,
1870487.60196088,854837.613350898,40359,000019,US70W,SOUTHERN RR,RAILROAD,ALAMANCE,RAILROAD,232,130,NA,1870487.60196088,854837.6133509,-79.43837211,36.09794063,0010019,7,"Other Principal Arterial, Urban",FO,0,302,"EBTS:RC CAPS & STEEL PILES, INTBTS:RC POST&BEAM W/PILE FTGS.",REINFORCED CONCRETE DECK ON I-BEAMS,99,99,2,,"http://maps.google.com/maps?q=36.0979406325771,-79.4383721079335&z=20&ll=36.0979406325771,-79.4383721079335&t=k",27,1,,
1871034.18452914,854266.98194623,40361,000050,"US70E,NC62",RAILROAD OVERPASS,RAILROAD,ALAMANCE,RAILROAD,41,131,NA,1871034.18452914,854266.98194623,-79.43651357,36.09637976,0010050,7,"Other Principal Arterial, Urban",FO,0,302,ABUTMENTS:REINFORCED CONCRETE CELLULAR,REINFORCED CONCRETE DECK ON I-BEAMS,99,99,2,,"http://maps.google.com/maps?q=36.0963797551454,-79.4365135722954&z=20&ll=36.0963797551454,-79.4365135722954&t=k",27,1,,
1860901.77730055,860133.864241317,40362,000108,"NC87,NC100",RAILROAD OVERPASS,RAILROAD,ALAMANCE,RAILROAD,150,170,NA,1860901.77730055,860133.86424132,-79.47090267,36.11236849,0010108,7,"Other Principal Arterial, Urban",FO,1,310,ABUTMENTS:REINFORCED CONCRETE POST & BEAM W/RC BACKWALLS,STEEL THROUGH TRUSS,99,99,2,,"http://maps.google.com/maps?q=36.1123684927652,-79.4709026661438&z=20&ll=36.1123684927652,-79.4709026661438&t=k",27,1,,
1890588.25532906,851044.11503239,40363,000116,NC49,RAILROAD OVERPASS,RAILROAD,ALAMANCE,RAILROAD,87,20,NA,1890588.25532906,851044.11503239,-79.37028844,36.08774496,0010116,7,"Minor Arterial, Urban",FO,3,302,"END BTS & INT.BT(:APP):TIMBER CAP & PILE, INT.BT(MAIN):RCSP","APPROACH:TIMBER JOISTS, MAIN:STEEL PLATE GIRDERS",99,99,2,,"http://maps.google.com/maps?q=36.0877449589815,-79.3702884379799&z=20&ll=36.0877449589815,-79.3702884379799&t=k",27,1,,
1872492.9617953,852205.862052724,40370,000337,SR1363,SOUTHERN RR,RAILROAD,ALAMANCE,RAILROAD,217,127,NA,1872492.9617953,852205.86205272,-79.43154575,36.09073548,0010337,7,"Local, Urban",FO,1,302,"EBTS:RC CAP & STEEL PILES, INT.BTS:RC POST & BEAM, PILE FOOTINGS",REINFORCED CONCRETE DECK ON I-BEAMS & PLATE GIRDERS,99,99,2,,"http://maps.google.com/maps?q=36.090735480892,-79.4315457507149&z=20&ll=36.090735480892,-79.4315457507149&t=k",27,1,,
1732130.51089346,432855.175165221,40424,030037,NC145,S.C.L. RR.,RAILROAD,ANSON,RAILROAD,74,164,NA,1732130.51089346,432855.17516522,-79.8938027,34.936033,0040037,10,"Major Collector, Rural",FO,1,302,"END BENTS:RC SPILL THROUGH,INTERIOR BENTS:RC SOLID PIER",REINFORCED CONCRETE DECK ON I-BEAMS,99,99,2,,"http://maps.google.com/maps?q=34.9360329981638,-79.893802697808&z=20&ll=34.9360329981638,-79.893802697808&t=k",27,1,,
1673634.30898847,449736.773947895,40425,030038,SR1472,S.C.L.RR,RAILROAD,ANSON,RAILROAD,112,15,NA,1673634.30898847,449736.77394789,-80.08959152,34.98081153,0040038,10,"Other Principal Arterial, Urban",FO,2,302,ABUTMENTS:REINFORCED CONCRETE FULL HEIGHT,REINFORCED CONCRETE DECK ON CONCRETE ENCASED I-BEAMS,99,99,2,,"http://maps.google.com/maps?q=34.9808115296046,-80.0895915151301&z=20&ll=34.9808115296046,-80.0895915151301&t=k",27,1,,
950957.653950974,648106.117037818,40480,100054,US25,SOUTHERN RR,RAILROAD,BUNCOMBE,RAILROAD,89,179,NA,950957.65395097,648106.11703782,-82.52447394,35.47961048,0110054,13,"Other Principal Arterial, Urban",FO,2,302,"REINFORCED CONCRETE ABUTMENTS;BTS:SOLID PIERS/PILES",REINFORCED CONCRETE DECK ON I-BMS&STL.PL.GDRS.,99,99,2,,"http://maps.google.com/maps?q=35.4796104774366,-82.5244739427384&z=20&ll=35.4796104774366,-82.5244739427384&t=k",27,1,,
952957.639124215,673454.426249221,40488,100092,US25A,SOUTHERN RR,RAILROAD,BUNCOMBE,RAILROAD,70,25,NA,952957.63912421,673454.42624922,-82.52077939,35.5494063,0110092,13,"Minor Arterial, Urban",FO,6,402,"E.BTS:RC CAPS/H-PILES;INT.BTS:DRILLED SHAFT PIERS",RENIF.CONC.FLR/CONT.STR.STL.PL.GDRS.,99,99,2,,"http://maps.google.com/maps?q=35.5494062998537,-82.520779390482&z=20&ll=35.5494062998537,-82.520779390482&t=k",27,1,,
958934.792852297,679124.908674642,40489,100093,US74A,SOUTHERN RR,RAILROAD,BUNCOMBE,RAILROAD,330,25,NA,958934.7928523,679124.90867464,-82.50136961,35.5655568,0110093,13,"Principal Arterial - Interstate, Urban",FO,2,302,"E.BNTS:RC CAP/H-PILES;INT.BNTS:RC SOLID/PILE FTGS.",REINFORCED CONCRETE FLOOR ON STEEL PLATE GIRDERS,99,99,2,,"http://maps.google.com/maps?q=35.5655568021497,-82.5013696076451&z=20&ll=35.5655568021497,-82.5013696076451&t=k",27,1,,
953979.317527056,676005.954938814,40550,100446,I-40              ,SOUTHERN RR,RAILROAD,BUNCOMBE,RAILROAD,359,90,NA,953979.31752706,676005.95493881,-82.51765067,35.55651167,0110446,13,"Principal Arterial - Interstate, Urban",FO,6,302,"E.BTS:RC CAPS/H-PILES;INT.BTS:RC POST&BEAM/PILE FOOTING",REINFORCED CONCRETE FLOOR ON I-BEAMS&STEEL PLATE GIRDERS,99,99,2,,"http://maps.google.com/maps?q=35.5565116680082,-82.5176506736937&z=20&ll=35.5565116680082,-82.5176506736937&t=k",27,1,,
937272.361767799,690830.156589568,40584,100727,SR1338,SOUTHERN RR,RAILROAD,BUNCOMBE,RAILROAD,155,115,NA,937272.3617678,690830.15658957,-82.57558096,35.59557509,0110727,13,"Collector, Urban",FO,6,302,ABUTS:REINFORCED CONCRETE,STEEL PLATE GIRDER (RAIL ROAD BRIDGE),99,99,2,,"http://maps.google.com/maps?q=35.5955750927325,-82.5755809566174&z=20&ll=35.5955750927325,-82.5755809566174&t=k",27,1,,
952251.415799141,646178.423714727,40585,100728,SR3162,SOUTHERN RR,RAILROAD,BUNCOMBE,RAILROAD,191,101,NA,952251.41579914,646178.42371473,-82.51990138,35.4744435,0110728,13,"Local, Urban",FO,1,302,E.BTS.& INT.BTS:STEEL CAPS/H-PILES,METAL FLOOR ON I-BEAMS,99,99,2,,"http://maps.google.com/maps?q=35.4744435031065,-82.5199013824&z=20&ll=35.4744435031065,-82.5199013824&t=k",27,1,,
952612.147689223,645033.867932975,40586,100729,SR3171,SOUTHERN RR,RAILROAD,BUNCOMBE,RAILROAD,220,110,NA,952612.14768922,645033.86793298,-82.51855429,35.4713359,0110729,13,"Local, Urban",FO,1,302,E.BTS&INT.BTS:STL.CAPS/H-PILES,CROSS TIES ON I-BEAMS,99,99,2,,"http://maps.google.com/maps?q=35.4713358987406,-82.5185542915874&z=20&ll=35.4713358987406,-82.5185542915874&t=k",27,1,,
1204225.52241422,735400.270533144,40612,110066,NC18,SOUTHERN RR,RAILROAD,BURKE,RAILROAD,135,45,NA,1204225.52241422,735400.27053314,-81.6819684,35.74107958,0120066,13,"Other Principal Arterial, Urban",FO,3,302,NULL,RAILROAD UNDERPASS,99,99,2,,"http://maps.google.com/maps?q=35.7410795777237,-81.6819683973901&z=20&ll=35.7410795777237,-81.6819683973901&t=k",27,1,,
1211816.57678589,739701.406615898,40613,110096,US70 BUS.,SOUTHERN RR,RAILROAD,BURKE,RAILROAD,345,240,NA,1211816.57678589,739701.4066159,-81.65678469,35.75345267,0120096,13,"Minor Arterial, Urban",FO,4,302,NULL,RAILROAD UNDERPASS,99,99,2,,"http://maps.google.com/maps?q=35.7534526709107,-81.6567846932229&z=20&ll=35.7534526709107,-81.6567846932229&t=k",27,1,,
1233756.65232822,736319.979651734,40621,110357,SR1728,SOUTHERN RR,RAILROAD,BURKE,RAILROAD,85,160,NA,1233756.65232822,736319.97965173,-81.58256714,35.74575649,0120357,13,"Local, Urban",FO,1,101,REINFORCED CONCRETE ABUTMENTS,REINFORCED CONCRETE SLAB,99,99,2,,"http://maps.google.com/maps?q=35.7457564935652,-81.5825671416132&z=20&ll=35.7457564935652,-81.5825671416132&t=k",27,1,,
1243005.43829255,733663.254978314,40622,110358,SR1744,SOUTHERN RR,RAILROAD,BURKE,RAILROAD,111,175,NA,1243005.43829255,733663.25497831,-81.55117852,35.73911698,0120358,13,"Minor Arterial, Urban",FO,1,302,"E.BTS&BT1&4:RC CAP/RC PILES;INT.BTS2&3:RC P&BEAM",PRESTRESSED CONCRETE DECK SLAB & STEEL PLATE GIRDERS,99,99,2,,"http://maps.google.com/maps?q=35.7391169759832,-81.5511785249039&z=20&ll=35.7391169759832,-81.5511785249039&t=k",27,1,,
1252049.24861696,734105.22817573,40623,110359,SR1751,SOUTHERN RR,RAILROAD,BURKE,RAILROAD,312,210,NA,1252049.24861696,734105.22817573,-81.5207506,35.74096549,0120359,13,"Local, Urban",FO,1,302,ABUTMENTS:REINFORCED CONCRETE,TIMBER FLOOR ON I-BEAMS,99,99,2,,"http://maps.google.com/maps?q=35.7409654875426,-81.5207506015093&z=20&ll=35.7409654875426,-81.5207506015093&t=k",27,1,,
1520635.5316533,619379.15710339,40625,120032,SR1008,SOUTHERN RR,RAILROAD,CABARRUS,RAILROAD,172,120,NA,1520635.5316533,619379.15710339,-80.60949411,35.44117619,0130032,10,"Minor Arterial, Urban",FO,0,302,ABUTMENTS:RC FULL HEIGHT,STEEL PLATE GIRDERS,99,99,2,,"http://maps.google.com/maps?q=35.4411761884113,-80.6094941145746&z=20&ll=35.4411761884113,-80.6094941145746&t=k",27,1,,
1519643.09433372,620750.211775973,40627,120119,"I85,S RIDGE AVE",SOUTHERN RR,RAILROAD,CABARRUS,RAILROAD,25,120,NA,1519643.09433372,620750.21177597,-80.61290048,35.44489849,0130119,10,"Principal Arterial - Interstate, Urban",FO,1,302,"E.BTS:RC CAPS/H-PILES, INT.BTS:RC P&B, BT1&2/:PILE FTGS.",REINFORCED CONCRETE DECK ON I-BEAMS,99,99,2,,"http://maps.google.com/maps?q=35.4448984864602,-80.6129004823772&z=20&ll=35.4448984864602,-80.6129004823772&t=k",27,1,,
1515662.96220213,636847.595263556,40630,120322,NC3,NORFOLK SOUTHERN R,RAILROAD,CABARRUS,RAILROAD,170,80,NA,1515662.96220213,636847.59526356,-80.62714811,35.48894236,0130322,10,"Minor Arterial, Urban",FO,1,302,"EBTS:RC CAPS/H-PILES, INTBTS:RC POST & BEAM/PILE FTGS.",REINFORCED CONCRETE DECK ON I-BEAMS,99,99,2,,"http://maps.google.com/maps?q=35.4889423592086,-80.6271481067137&z=20&ll=35.4889423592086,-80.6271481067137&t=k",27,1,,
1518249.22474614,642532.799116224,40631,120323,SR2000,NORFOLK SOUTHERN R,RAILROAD,CABARRUS,RAILROAD,360,250,NA,1518249.22474614,642532.79911622,-80.61877243,35.50467666,0130323,10,"Minor Arterial, Urban",FO,1,302,"EBTS:RC CAPS/H-PILES,INT.BTS:RC POST & BEAM/PILE FTG.",REINFORCED CONCRETE DECK ON I-BEAMS,99,99,2,,"http://maps.google.com/maps?q=35.5046766578087,-80.6187724319863&z=20&ll=35.5046766578087,-80.6187724319863&t=k",27,1,,
1521156.64511238,586268.570109472,40632,120335,NC49,SOUTHERN RR,RAILROAD,CABARRUS,RAILROAD,53,160,NA,1521156.64511238,586268.57010947,-80.60594644,35.3502372,0130335,10,"Other Principal Arterial, Urban",FO,2,302,"E.BTS:RC CAPS & STEEL PILES, INT.BTS:RC POST & BEAM, PILE FTGS",REINFORCED CONCRETE DECK ON PLATE GIRDERS,99,99,2,,"http://maps.google.com/maps?q=35.3502372019405,-80.6059464402926&z=20&ll=35.3502372019405,-80.6059464402926&t=k",27,1,,
2693654.44086014,361353.330964476,40662,150110,NEWPORT RIVER,RAILROAD,RAILROAD,CARTERET,RAILROAD,,7,NA,2693654.44086014,361353.33096448,-76.69137991,34.72071172,0160110,2,No Value Provided,FO,0,316,E. BTS&BTS: RC CAPS/PILES W. CONC. SLEEVES,BASCULE SPAN RAILROAD BRIDGE,99,99,2,,"http://maps.google.com/maps?q=34.7207117223731,-76.6913799069055&z=20&ll=34.7207117223731,-76.6913799069055&t=k",01,5,,
1856646.9856133,995766.586085558,40667,160115,SR1341,SOUTHERN RR,RAILROAD,CASWELL,RAILROAD,146,56,NA,1856646.9856133,995766.58608556,-79.48756178,36.48485222,0170115,7,"Major Collector, Rural",FO,0,302,"ABUT 1:RC STUB,EBT2:RC CAP & STEEL PILES,INTBTS:RCP&B",RC DECK ON PLATE GIRDERS & I-BEAMS,99,99,2,,"http://maps.google.com/maps?q=36.4848522201039,-79.4875617781408&z=20&ll=36.4848522201039,-79.4875617781408&t=k",27,1,,
1862031.78882006,1006549.26465139,40668,160119,SR1360,SOUTHERN RR,RAILROAD,CASWELL,RAILROAD,128,68,NA,1862031.78882006,1006549.26465139,-79.46942107,36.51453708,0170119,7,"Major Collector, Rural",FO,0,302,"E.BENTS:RC CAP ON STL.PILES, INT.BTS:RC POST & BEAM W/SPR.FTG",REINFORCED CONCRETE DECK ON I-BEAMS AND STEEL PLATE GIRDERS,99,99,2,,"http://maps.google.com/maps?q=36.5145370752434,-79.4694210746375&z=20&ll=36.5145370752434,-79.4694210746375&t=k",27,1,,
1307358.99626496,729641.972666562,40669,170069,NC127,SOUTHERN RR,RAILROAD,CATAWBA,RAILROAD,113,23,NA,1307358.99626496,729641.97266656,-81.33406301,35.73242238,0180069,12,"Other Principal Arterial, Urban",FO,1,302,"END BENTS:RC CAPS & STEEL PILES, INT.BENTS:RC POST & BEAM",REINFORCED CONCRETE DECK ON I-BEAMS,99,99,2,,"http://maps.google.com/maps?q=35.7324223802325,-81.334063010086&z=20&ll=35.7324223802325,-81.334063010086&t=k",27,1,,
1341335.80199888,716640.597422644,40673,170128,US70,C & NW RR,RAILROAD,CATAWBA,RAILROAD,32,100,NA,1341335.80199888,716640.59742264,-81.21862802,35.69885267,0180128,12,"Other Principal Arterial, Urban",FO,0,302,"ABUTMENTS:RC FULL HEIGHT,INT.BENTS:RC POST & BEAM",REINFORCED CONCRETE DECK ON I-BEAMS,99,99,2,,"http://maps.google.com/maps?q=35.6988526732255,-81.2186280167418&z=20&ll=35.6988526732255,-81.2186280167418&t=k",27,1,,
1298307.83753005,729342.76033847,40675,170146,US321,SOUTHERN RR,RAILROAD,CATAWBA,RAILROAD,103,10,NA,1298307.83753005,729342.76033847,-81.36452815,35.73101214,0180146,12,"Other Principal Arterial, Urban",FO,2,402,"END BENTS:RC CAP & STEEL PILES, INT.BENTS:RC POST & WEB",REINFORCED CONCRETE DECK ON I-BEAMS (CONTINUOUS),99,99,2,,"http://maps.google.com/maps?q=35.7310121406302,-81.3645281496176&z=20&ll=35.7310121406302,-81.3645281496176&t=k",27,1,,
1338231.26424472,722104.868646309,40676,170169,I40,SOUTHERN RR,RAILROAD,CATAWBA,RAILROAD,24,135,NA,1338231.26424472,722104.86864631,-81.22949506,35.71367017,0180169,12,"Principal Arterial - Interstate, Urban",FO,2,302,"E.BENTS:RC CAP & STEEL PILES, INT.BENTS:RCP&B, PILE FOOTINGS",REINFORCED CONCRETE DECK ON HAUNCHED I-BEAMS & PLATE GIRDERS,99,99,2,,"http://maps.google.com/maps?q=35.7136701748102,-81.2294950588627&z=20&ll=35.7136701748102,-81.2294950588627&t=k",27,1,,
1310246.02822055,730994.175670817,40677,170286,SR1007,SOUTHERN RR,RAILROAD,CATAWBA,RAILROAD,70,200,NA,1310246.02822055,730994.17567082,-81.32444452,35.73632241,0180286,12,"Minor Arterial, Urban",FO,2,302,"EBTS:RC, INT.BTS:RCP&B",REINFORCED CONCRETE DECK ON PLATE GIRDERS,99,99,2,,"http://maps.google.com/maps?q=35.7363224095795,-81.3244445232698&z=20&ll=35.7363224095795,-81.3244445232698&t=k",27,1,,
1341754.91172497,710505.529968396,40678,170287,SR1739,C & NW RR,RAILROAD,CATAWBA,RAILROAD,344,254,NA,1341754.91172497,710505.5299684,-81.21675538,35.68202725,0180287,12,"Minor Arterial, Urban",FO,3,302,ABUTMENTS:RC CELLULAR,REINFORCED CONCRETE DECK ON I-BEAMS,99,99,2,,"http://maps.google.com/maps?q=35.6820272534377,-81.2167553791505&z=20&ll=35.6820272534377,-81.2167553791505&t=k",27,1,,
1347227.21475673,712375.984232724,40702,170375,NC16  ,SOUTHERN RAILROAD,RAILROAD,CATAWBA,RAILROAD,133,50,NA,1347227.21475673,712375.98423272,-81.19847197,35.68749915,0180375,12,"Other Principal Arterial, Urban",FO,2,302,"EBTS:RC CAPS & STEEL PILES, INT.BTS:RC CAPS ON DRILLED PIERS",RC DECK ON PLATE GIRDERS,99,99,2,,"http://maps.google.com/maps?q=35.6874991522052,-81.1984719712851&z=20&ll=35.6874991522052,-81.1984719712851&t=k",27,1,,
1976837.48604546,683363.290617809,40703,180032,US 1,SEABOARD COASTLINE,RAILROAD,CHATHAM,RAILROAD,25,278,NA,1976837.48604546,683363.29061781,-79.07794499,35.62762436,0190032,8,"Principal Arterial - Other, Rural",FO,6,302,"ABUTMENTS:RC STUB, INTERIOR BENTS:RC SOLID PIERS",REINFORCED CONCRETE DECK ON I-BEAMS,99,99,2,,"http://maps.google.com/maps?q=35.6276243619895,-79.0779449922889&z=20&ll=35.6276243619895,-79.0779449922889&t=k",27,1,,
1910649.1827268,661109.018853471,40706,180429,SR2195,SOUTHERN RR,RAILROAD,CHATHAM,RAILROAD,97,160,NA,1910649.1827268,661109.01885347,-79.30045005,35.56613533,0190429,8,"Minor Collector, Rural",FO,1,302,"ABUTS:RC STUB, PILE FTG, INT.BENTS:RC SOLID PIERS, PILE FTGS.",STEEL PLATE GIRDERS,99,99,2,,"http://maps.google.com/maps?q=35.5661353327389,-79.3004500465401&z=20&ll=35.5661353327389,-79.3004500465401&t=k",27,1,,
1914365.73762964,659312.81247215,40707,180430,SR2195,SOUTHERN RR,RAILROAD,CHATHAM,RAILROAD,117,35,NA,1914365.73762964,659312.81247215,-79.28793535,35.56123058,0190430,8,"Local, Rural",FO,0,302,ABUTMENTS:REINFORCED CONCRETE FULL HEIGHT,TIMBER TIES ON STEEL DECK PLATE GIRDERS,99,99,2,,"http://maps.google.com/maps?q=35.561230583038,-79.2879353542586&z=20&ll=35.561230583038,-79.2879353542586&t=k",27,1,,
1199000.98561922,574743.916321561,40737,220046,US74,SOUTHERN RR,RAILROAD,CLEVELAND,RAILROAD,333,210,NA,1199000.98561922,574743.91632156,-81.68492691,35.29944972,0230046,12,"Principal Arterial - Other, Rural",FO,2,303,"ABUTMENTS:RC STUB,INTERIOR BENTS:RC POST & BEAM",STEEL PLATE GIRDERS,99,99,2,,"http://maps.google.com/maps?q=35.2994497242797,-81.6849269136538&z=20&ll=35.2994497242797,-81.6849269136538&t=k",27,1,,
1241116.34955105,566163.614912644,40739,220094,US74,SOUTHERN RR,RAILROAD,CLEVELAND,RAILROAD,340,250,NA,1241116.34955105,566163.61491264,-81.54308421,35.27892907,0230094,12,"Other Principal Arterial, Urban",FO,2,302,"END BENTS:RC SPILL THROUGH, INTERIOR BENTS:RC POST & BEAM",REINFORCED CONCRETE DECK ON I-BEAMS,99,99,2,,"http://maps.google.com/maps?q=35.2789290680393,-81.5430842148184&z=20&ll=35.2789290680393,-81.5430842148184&t=k",27,1,,
1291469.71209872,542909.116802305,40741,220406,SR2352,SOUTHERN RR,RAILROAD,CLEVELAND,RAILROAD,300,210,NA,1291469.71209872,542909.1168023,-81.37255025,35.21847833,0230406,12,"Local, Urban",FO,2,101,CONCRETE ABUTMENTS,REINFORCED CONCRETE SLAB,99,99,2,,"http://maps.google.com/maps?q=35.2184783272632,-81.3725502456581&z=20&ll=35.2184783272632,-81.3725502456581&t=k",27,1,,
1246202.67599255,554507.711387232,40742,220407,SR1100,SOUTHERN RAILROAD,RAILROAD,CLEVELAND,RAILROAD,239,140,NA,1246202.67599255,554507.71138723,-81.52505356,35.24726984,0230407,12,"Minor Arterial, Urban",FO,1,302,CONCRETE ABUTMENTS,STEEL I-BEAMS,99,99,2,,"http://maps.google.com/maps?q=35.2472698388745,-81.5250535561453&z=20&ll=35.2472698388745,-81.5250535561453&t=k",27,1,,
1261352.95245047,583462.795209229,40743,220408,SR1926,SCL RAILROAD,RAILROAD,CLEVELAND,RAILROAD,291,201,NA,1261352.95245047,583462.79520923,-81.47674418,35.32785138,0230408,12,"Local, Rural",FO,1,302,"TRESTLE PIERS,CONCRETE FOOTINGS",STEEL I-BEAMS,99,99,2,,"http://maps.google.com/maps?q=35.3278513759758,-81.4767441803871&z=20&ll=35.3278513759758,-81.4767441803871&t=k",27,1,,
1243696.53336705,573039.184494808,40744,220421,SR1958,SCL RAILROAD,RAILROAD,CLEVELAND,RAILROAD,83,173,NA,1243696.53336705,573039.18449481,-81.53502981,35.29799579,0230421,12,"Other Principal Arterial, Urban",FO,0,302,"E.BTS:RC CAP & STEEL PILES, INT.BTS:RC SOLID PIERS W/PILE FTGS",RC DECK ON HAUNCHED I-BEAMS & PLATE GIRDERS,99,99,2,,"http://maps.google.com/maps?q=35.2979957922675,-81.5350298146865&z=20&ll=35.2979957922675,-81.5350298146865&t=k",27,1,,
1302712.64794613,553936.135102555,40745,220434,US74,SOUTHERN RR,RAILROAD,CLEVELAND,RAILROAD,334,220,NA,1302712.64794613,553936.13510256,-81.33578535,35.24950089,0230434,12,"Principal Arterial - Other Freeways or Expressways, Urban",FO,1,302,"END BENTS:RC CAPS ON STEEL PILES, INTERIOR BENTS:RC POST & BEAM, BT#1:PILE FTG",REINFORCED CONCRETE DECK ON I-BEAMS & PLATE GIRDERS,99,99,2,,"http://maps.google.com/maps?q=35.2495008948974,-81.3357853541852&z=20&ll=35.2495008948974,-81.3357853541852&t=k",27,1,,
1990676.15751505,467084.874094144,40773,250050,SR3569,A&R RAILROAD,RAILROAD,CUMBERLAND,RAILROAD,5,75,NA,1990676.15751505,467084.87409414,-79.03114764,35.03339718,0260050,6,"Minor Arterial, Urban",FO,3,302,CONCRETE PIERS & ABUTMENTS,I-BEAMS TIMBER TIES,99,99,2,,"http://maps.google.com/maps?q=35.0333971818529,-79.0311476405878&z=20&ll=35.0333971818529,-79.0311476405878&t=k",27,1,,
2014697.91032447,505369.974361062,40774,250076,NC210,CSX R/R,RAILROAD,CUMBERLAND,RAILROAD,73,130,NA,2014697.91032447,505369.97436106,-78.95083619,35.138588,0260076,6,"Other Principal Arterial, Urban",FO,11,302,"RC ABUTS ON PPC PILES,INT.BTS:RCRN PIERS/PILE FTGS.",REINFORCED CONC. SLAB ON PLATE GIRDERS,99,99,2,,"http://maps.google.com/maps?q=35.1385879956457,-78.9508361943611&z=20&ll=35.1385879956457,-78.9508361943611&t=k",27,1,,
2015214.10581438,445734.493238553,40775,250096,NC59,CSXRR,RAILROAD,CUMBERLAND,RAILROAD,142,95,NA,2015214.10581438,445734.49323855,-78.9492116,34.97472511,0260096,6,"Other Principal Arterial, Urban",FO,1,101,REINFORCED CONCRETE ABUTS.,RC SLAB,99,99,2,,"http://maps.google.com/maps?q=34.9747251070189,-78.9492116016337&z=20&ll=34.9747251070189,-78.9492116016337&t=k",27,1,,
2036268.09815514,479127.049812898,40776,250216,SR2311,CSX R/R,RAILROAD,CUMBERLAND,RAILROAD,101,45,NA,2036268.09815514,479127.0498129,-78.87879217,35.06642904,0260216,6,"Other Principal Arterial, Urban",FO,3,302,"CONC.ABUTS.,ENCASED STEEL PILES&BTS",STEEL BEAMS &CONCRETE,99,99,2,,"http://maps.google.com/maps?q=35.0664290429146,-78.8787921674599&z=20&ll=35.0664290429146,-78.8787921674599&t=k",27,1,,
2012000.12634997,482997.036823556,40777,250230,SR1007,ABANDONED RR,RAILROAD,CUMBERLAND,RAILROAD,135,45,NA,2012000.12634997,482997.03682356,-78.95989039,35.07711689,0260230,6,"Principal Arterial - Other Freeways or Expressways, Urban",FO,5,302,"END BENTS; RC CAP, RC COLUMNS; WITH  RC CAPS",REINFORCED CONC.SLAB ON STEEL PLATE GIRDERS,99,99,2,,"http://maps.google.com/maps?q=35.0771168856226,-78.959890390257&z=20&ll=35.0771168856226,-78.959890390257&t=k",27,1,,
1629548.14716098,780409.908203974,40837,280049,SR3010,WSSB RR,RAILROAD,DAVIDSON,RAILROAD,152,110,NA,1629548.14716098,780409.90820397,-80.25066916,35.88785604,0290049,9,"Collector, Urban",FO,0,302,ABUTMENTS:REINFORCED CONCRETE FULL HEIGHT,STEEL PLATE GIRDERS,99,99,2,,"http://maps.google.com/maps?q=35.8878560389986,-80.2506691585046&z=20&ll=35.8878560389986,-80.2506691585046&t=k",27,1,,
1626130.98864096,741232.581703141,40838,280169,I85,WINSTON SALEM RR,RAILROAD,DAVIDSON,RAILROAD,20,90,NA,1626130.98864096,741232.58170314,-80.26052507,35.78011599,0290169,9,"Principal Arterial - Interstate, Urban",FO,1,302,"EBTS:RC CAP ON STEEL PILES,I.BTS:RC SOLID PIERS ON PILE FTG",REINFORCED CONCRETE DECK ON I-BEAMS & STEEL PLATE GIRDERS,99,99,2,,"http://maps.google.com/maps?q=35.7801159915843,-80.26052506537&z=20&ll=35.7801159915843,-80.26052506537&t=k",27,1,,
1624946.50971071,749098.570892394,40841,280464,SR1104,WS. SOUTHBOUND,RAILROAD,DAVIDSON,RAILROAD,165,75,NA,1624946.50971071,749098.57089239,-80.26485608,35.80168301,0290464,9,"Collector, Urban",FO,1,112,NULL,CONCRETE ARCH RAILROAD OVERPASS,99,99,2,,"http://maps.google.com/maps?q=35.8016830111317,-80.2648560830011&z=20&ll=35.8016830111317,-80.2648560830011&t=k",27,1,,
1681960.78183681,779225.078224555,40842,280466,SR2185,SOUTHERN RAILWAY,RAILROAD,DAVIDSON,RAILROAD,115,25,NA,1681960.78183681,779225.07822455,-80.07369243,35.88628696,0290466,9,"Local, Urban",FO,1,302,"END BTS:RC CAP ON STEEL PILES,INT.BTS:6 COL.RC POST & BEAM",REINFORCED CONCRETE DECK ON I-BEAMS & STEEL PLATE GIRDERS,99,99,2,,"http://maps.google.com/maps?q=35.8862869622262,-80.0736924261937&z=20&ll=35.8862869622262,-80.0736924261937&t=k",27,1,,
